timestamp,x,y,theta,velocity,angular_velocity,slam_x,slam_y,slam_theta
1748664686.3461516,[   0.50181521    0.45919799 -150.27528171],[ 0.04350506  0.02880713 -0.91498876],[ 0.00547788  0.00480825 -1.66024162],0.0049999999999997165,-0.00043997552431558195,0.0005018152082266683,4.350505588451698e-05,9.560708247410583e-05
1748664687.3473668,[   0.50197924    0.45934248 -150.32554465],[ 0.04350595  0.02880792 -0.9152641 ],[ 0.0054119   0.00479    -1.66023761],0.004750000000001364,-0.00015720899326944753,0.0005019792375099688,4.350595475968664e-05,9.445540111461428e-05
1748664688.32618,[   0.50214125    0.45948673 -150.37580751],[ 0.04350683  0.0288087  -0.91553612],[ 0.0053679   0.0047781  -1.66023375],0.004749999999998523,0.0007678847425621915,0.0005021412510103556,4.3506831585191665e-05,9.368754166441444e-05
1748664689.260945,[   0.50230226    0.45963086 -150.42607026],[ 0.0435077   0.02880947 -0.91580593],[ 0.00533887  0.00477039 -1.66023008],0.004750000000001364,0.0004929828813011602,0.000502302256627328,4.350769583767846e-05,9.318081025093538e-05
1748664690.1816838,[   0.50246276    0.45977492 -150.47633293],[ 0.04350855  0.02881024 -0.91607427],[ 0.00531985  0.00476539 -1.66022664],0.0047499999999999435,0.0016468008709573671,0.0005024627583082042,4.3508552731161145e-05,9.284891426846179e-05
1748664691.1744654,[   0.50262301    0.45991895 -150.52659551],[ 0.04350941  0.02881101 -0.91634167],[ 0.00530747  0.00476218 -1.66022346],0.0047499999999999435,0.0009385653895646704,0.0005026230080247422,4.3509405238456465e-05,9.263274958854571e-05
1748664692.2860436,[   0.50278313    0.46006296 -150.57685801],[ 0.04351026  0.02881177 -0.91660844],[ 0.00529943  0.0047601  -1.66022057],0.0047499999999999435,0.0013600369467608572,0.0005027831317615164,4.351025509554302e-05,9.249255712989066e-05
1748664693.2310882,[   0.50294319    0.46020696 -150.62712045],[ 0.0435111   0.02881254 -0.9168748 ],[ 0.00529424  0.00475877 -1.66021799],0.0047499999999999435,0.0008583979549812722,0.0005029431925099556,4.351110333393918e-05,9.240192932188836e-05
1748664694.180987,[   0.50310322    0.46035097 -150.67738283],[ 0.04351195  0.0288133  -0.9171409 ],[ 0.00529089  0.00475792 -1.66021575],0.0047499999999999435,0.0006387897452240741,0.0005031032217652191,4.3511950574953045e-05,9.234348760834307e-05
1748664695.085956,[   0.50327124    0.46049497 -150.72764516],[ 0.04351284  0.02881406 -0.91740684],[ 0.00547214  0.00475737 -1.66021388],0.0049999999999997165,0.0012704207371355058,0.0005032712351622975,4.351283957252676e-05,9.550680268020459e-05
1748664695.996118,[   0.50343524    0.46063897 -150.7779074 ],[ 0.04351374  0.02881485 -0.91768188],[ 0.0054082   0.00475701 -1.66021237],0.0047499999999999435,0.0008543960087573394,0.0005034352405793691,4.351373739257768e-05,9.439090827899604e-05
1748664697.0661097,[   0.50359724    0.46078296 -150.82816964],[ 0.04351461  0.02881563 -0.91795371],[ 0.00536553  0.00475679 -1.66021125],0.0047499999999999435,0.0005837235897562084,0.0005035972421473061,4.3514613561802335e-05,9.364611840100485e-05
1748664698.0012898,[   0.50375824    0.46092696 -150.87843187],[ 0.04351548  0.0288164  -0.9182234 ],[ 0.00533734  0.00475665 -1.66021053],0.004750000000001364,-0.0006787158025205232,0.0005037582417984883,4.3515477402668944e-05,9.315423127546056e-05
1748664698.956398,[   0.50391874    0.46107096 -150.92869412],[ 0.04351633  0.02881717 -0.91849167],[ 0.00531887  0.00475655 -1.66021021],0.004749999999998523,-0.0008044383924711416,0.0005039187404967502,4.351633403669154e-05,9.283187344331639e-05
1748664699.876177,[   0.50407899    0.46121496 -150.97895638],[ 0.04351719  0.02881793 -0.91875901],[ 0.00530684  0.00475649 -1.66021029],0.004750000000001364,0.001867009549273066,0.0005040789887221617,4.351718637989337e-05,9.262183074095192e-05
1748664700.821152,[   0.50423911    0.46135896 -151.02921867],[ 0.04351804  0.0288187  -0.91902575],[ 0.00529903  0.00475646 -1.66021077],0.004749999999998523,-0.0003400973824861351,0.0005042391117134884,4.351803613294982e-05,9.24855642630936e-05
1748664701.7459013,[   0.50439917    0.46150295 -151.079481  ],[ 0.04351888  0.02881946 -0.91929209],[ 0.00529398  0.00475643 -1.66021162],0.0047499999999999435,0.0006911027229280412,0.0005043991720892778,4.35188843052735e-05,9.239745248329392e-05
1748664702.8190491,[   0.5045592     0.46164695 -151.12974337],[ 0.04351973  0.02882022 -0.91955818],[ 0.00529073  0.00475642 -1.66021284],0.004750000000001364,-0.0018173368481566078,0.0005045592011582639,4.3519731504263204e-05,9.234062236988852e-05
1748664703.7362726,[   0.50471921    0.46179095 -151.18000581],[ 0.04352058  0.02882099 -0.91982411],[ 0.00528863  0.00475641 -1.6602144 ],0.004749999999998523,8.280801278066842e-06,0.0005047192145744661,4.352057809952224e-05,9.230403966837078e-05
1748664704.6475444,[   0.50487922    0.46193495 -151.2302683 ],[ 0.04352142  0.02882175 -0.92008993],[ 0.00528728  0.0047564  -1.66021628],0.004750000000001364,-0.0005113732354250006,0.0005048792201646718,4.352142431804986e-05,9.228052612867812e-05
1748664705.5611064,[   0.50503922    0.46207895 -151.28053088],[ 0.04352227  0.02882251 -0.92035569],[ 0.00528642  0.0047564  -1.66021847],0.004749999999998523,-0.001029607861217354,0.0005050392218421319,4.352227030034044e-05,9.226543046080673e-05
1748664706.4859407,[   0.50520722    0.46222294 -151.33079354],[ 0.04352316  0.02882327 -0.9206214 ],[ 0.00546926  0.00475639 -1.66022094],0.005000000000001137,-0.001359454618246795,0.0005052072214515215,4.352315843919224e-05,9.545667750243309e-05
1748664707.4163668,[   0.50537122    0.46236694 -151.38105623],[ 0.04352406  0.02882406 -0.9208963 ],[ 0.00540636  0.00475639 -1.66022367],0.0047499999999999435,-0.0014001846204201689,0.0005053712199751954,4.352405576173217e-05,9.435875093384623e-05
1748664708.585568,[   0.50553322    0.46251094 -151.43131904],[ 0.04352493  0.02882484 -0.92116804],[ 0.00536435  0.00475639 -1.66022662],0.0047499999999999435,-0.001589056575151267,0.0005055332180967662,4.3524931617776553e-05,9.362550363999405e-05
1748664709.5830119,[   0.50569422    0.46265494 -151.48158197],[ 0.0435258   0.02882561 -0.92143767],[ 0.00533659  0.00475639 -1.66022978],0.0047499999999999435,-0.0022410109886692535,0.0005056942160249815,4.352579526058602e-05,9.314102372862659e-05
1748664710.6059725,[   0.50585471    0.46279894 -151.531845  ],[ 0.04352665  0.02882638 -0.92170591],[ 0.00531839  0.00475639 -1.66023312],0.0047499999999999435,0.00016741621651483914,0.0005058547138618991,4.352665176900998e-05,9.282341544576338e-05
1748664711.6379538,[   0.50601496    0.46294293 -151.58210816],[ 0.0435275   0.02882714 -0.92197323],[ 0.00530653  0.00475639 -1.66023663],0.0047499999999999435,-8.704294303288622e-05,0.0005060149616567276,4.352750403241428e-05,9.261641624657004e-05
1748664712.8362222,[   0.50617508    0.46308693 -151.63237143],[ 0.04352835  0.02882791 -0.92223996],[ 0.00529883  0.00475639 -1.66024029],0.0047499999999999435,0.0007303619024984059,0.0005061750844328201,4.352835373470284e-05,9.248209907320675e-05
1748664714.0061975,[   0.50633514    0.46323093 -151.68263482],[ 0.0435292   0.02882867 -0.9225063 ],[ 0.00529386  0.00475639 -1.66024406],0.0047499999999999435,-0.002282385329161699,0.0005063351447010292,4.352920187469353e-05,9.239523530125985e-05
1748664715.115892,[   0.50649517    0.46337493 -151.73289833],[ 0.04353005  0.02882943 -0.92277239],[ 0.00529065  0.00475639 -1.66024792],0.0047499999999999435,-0.0016865293179684953,0.0005064951737162485,4.353004905307409e-05,9.23392039609812e-05
1748664716.0560193,[   0.50665519    0.46351893 -151.78316196],[ 0.0435309   0.02883019 -0.92303832],[ 0.00528858  0.00475639 -1.66025181],0.004750000000001364,-0.0018848738722180552,0.0005066551871055822,4.3530895635188245e-05,9.230313238397282e-05
1748664717.046194,[   0.50681519    0.46366292 -151.83342571],[ 0.04353174  0.02883096 -0.92330414],[ 0.00528725  0.00475639 -1.66025571],0.004749999999998523,5.658365691927779e-05,0.0005068151926823632,4.353174184532754e-05,9.227994584552582e-05
1748664717.9885306,[   0.50697519    0.46380692 -151.88368958],[ 0.04353259  0.02883172 -0.9235699 ],[ 0.0052864   0.00475639 -1.66025957],0.004750000000001364,-0.0023232070227334305,0.0005069751943531173,4.3532587822262995e-05,9.226505935238413e-05
1748664719.1696103,[   0.50713519    0.46395092 -151.93395356],[ 0.04353343  0.02883248 -0.92383562],[ 0.00528585  0.00475639 -1.66026335],0.004749999999998523,-0.0005919679512419825,0.0005071351940710171,4.35334336524071e-05,9.225551054414562e-05
1748664720.1873872,[   0.50729519    0.46409492 -151.98421766],[ 0.04353428  0.02883324 -0.92410131],[ 0.0052855   0.00475639 -1.66026702],0.0047499999999999435,-0.0010971633599315854,0.000507295192812592,4.35342793898534e-05,9.224938993427088e-05
1748664721.650834,[   0.50745519    0.46423892 -152.03448185],[ 0.04353513  0.028834   -0.92436699],[ 0.00528528  0.00475639 -1.66027054],0.004750000000001364,-0.0017042929919234059,0.0005074551910660697,4.3535125068609856e-05,9.224546892812025e-05
1748664723.2995071,[   0.50761519    0.46438291 -152.08474614],[ 0.04353597  0.02883476 -0.92463265],[ 0.00528513  0.00475639 -1.66027388],0.004749999999998523,-0.001521607113064755,0.0005076151890755404,4.353597071013115e-05,9.22429581352951e-05
1748664724.501573,[   0.50777519    0.46452691 -152.13501053],[ 0.04353682  0.02883552 -0.92489831],[ 0.00528504  0.00475639 -1.660277  ],0.004750000000001364,-0.0014083933983062066,0.0005077751869630343,4.353681632799024e-05,9.224135091214865e-05
1748664725.4359555,[   0.50793518    0.46467091 -152.18527499],[ 0.04353766  0.02883628 -0.92516396],[ 0.00528498  0.00475639 -1.66027987],0.004749999999998523,-0.003272846519403033,0.0005079351847895568,4.3537661930792974e-05,9.224032236138774e-05
1748664726.3863096,[   0.50809518    0.46481491 -152.23553953],[ 0.04353851  0.02883704 -0.92542961],[ 0.00528494  0.00475639 -1.66028248],0.004750000000001364,0.0005901304832538792,0.0005080951825856046,4.353850752400546e-05,9.2239664272286e-05
1748664727.3959696,[   0.50825518    0.46495891 -152.28580413],[ 0.04353935  0.02883781 -0.92569526],[ 0.00528492  0.00475639 -1.66028479],0.0047499999999999435,-5.148459080773501e-05,0.0005082551803664219,4.353935311110445e-05,9.223924328129838e-05
1748664728.3559542,[   0.50841518    0.4651029  -152.33606878],[ 0.0435402   0.02883857 -0.9259609 ],[ 0.0052849   0.00475639 -1.66028679],0.004749999999998523,-0.0016603378897333972,0.0005084151781396284,4.35401986943038e-05,9.223897400047036e-05
1748664729.3060846,[   0.50857518    0.4652469  -152.38633348],[ 0.04354104  0.02883933 -0.92622655],[ 0.00528489  0.00475639 -1.66028845],0.004750000000001364,-0.001233166337519819,0.0005085751759090326,4.354104427501444e-05,9.223880177612758e-05
1748664730.3260891,[   0.50873517    0.4653909  -152.4365982 ],[ 0.04354189  0.02884009 -0.9264922 ],[ 0.00528489  0.00475639 -1.66028977],0.004749999999998523,-0.0012711833847455633,0.0005087351736765371,4.3541889854136186e-05,9.223869163495048e-05
1748664731.2361968,[   0.50889517    0.4655269  -152.48686295],[ 0.04354274  0.02884081 -0.92675784],[ 0.00528488  0.00457299 -1.66029073],0.004500000000001591,-7.621246264935708e-05,0.000508895171443093,4.35427354322432e-05,9.223862120164974e-05
1748664732.1511655,[   0.50905517    0.4656669  -152.5371277 ],[ 0.04354358  0.02884155 -0.92702349],[ 0.00528488  0.00463554 -1.66029133],0.0047499999999999435,0.0008092035595552648,0.0005090551692091754,4.354358100970202e-05,9.223857616297705e-05
1748664733.056104,[   0.50921517    0.46580889 -152.58739246],[ 0.04354443  0.0288423  -0.92728913],[ 0.00528488  0.00467732 -1.66029156],0.0047499999999999435,0.00017723462177619395,0.0005092151669750216,4.3544426586746696e-05,9.22385473640023e-05
1748664733.9611712,[   0.50937516    0.46595189 -152.6376572 ],[ 0.04354527  0.02884305 -0.92755478],[ 0.00528488  0.00470494 -1.66029143],0.0047499999999999435,0.001634161123825565,0.00050937516474075,4.354527216352674e-05,9.223852894971368e-05
1748664735.0460205,[   0.50953516    0.46609539 -152.68792191],[ 0.04354612  0.02884381 -0.92782042],[ 0.00528488  0.00472304 -1.66029093],0.004749999999998523,-0.0003452241795060722,0.0005095351625064196,4.354611774013766e-05,9.223851717571738e-05
1748664735.996309,[   0.50969516    0.46623914 -152.73818659],[ 0.04354696  0.02884457 -0.92808607],[ 0.00528488  0.00473484 -1.66029008],0.004750000000001364,0.00047804556948162166,0.0005096951602720601,4.354696331664049e-05,9.223850964765401e-05
1748664736.9661515,[   0.50985516    0.46638301 -152.78845123],[ 0.04354781  0.02884533 -0.92835171],[ 0.00528488  0.0047425  -1.66028891],0.0047499999999999435,0.001183523316313918,0.000509855158037686,4.3547808893074235e-05,9.22385048344145e-05
1748664737.9219968,[   0.51001516    0.46652695 -152.83871581],[ 0.04354865  0.02884609 -0.92861736],[ 0.00528488  0.00474745 -1.66028742],0.0047499999999999435,-0.0010561493469277922,0.0005100151558033047,4.354865446946381e-05,9.223850175697578e-05
1748664738.8763611,[   0.51017515    0.46667091 -152.88898034],[ 0.0435495   0.02884685 -0.928883  ],[ 0.00528488  0.00475065 -1.66028564],0.0047499999999999435,-0.00012839823228753052,0.0005101751535689198,4.3549500045825154e-05,9.223849978940185e-05
1748664739.8162324,[   0.51033515    0.4668149  -152.93924479],[ 0.04355035  0.02884761 -0.92914865],[ 0.00528488  0.0047527  -1.66028359],0.0047499999999999435,0.0009287872903387391,0.0005103351513345331,4.355034562216845e-05,9.223849853140403e-05
1748664740.9115098,[   0.51049515    0.46695889 -152.98950916],[ 0.04355119  0.02884838 -0.92941429],[ 0.00528488  0.00475403 -1.66028128],0.0047499999999999435,-0.0002513879749170204,0.0005104951491001456,4.355119119850021e-05,9.223849772711807e-05
1748664741.8562071,[   0.51065515    0.46709488 -153.03977345],[ 0.04355204  0.02884909 -0.92967993],[ 0.00528488  0.00457147 -1.66027875],0.0045000000000001705,1.452003338123372e-05,0.0005106551468657577,4.3552036774824606e-05,9.223849721289832e-05
1748664742.7975104,[   0.51081514    0.46723488 -153.09003766],[ 0.04355288  0.02884983 -0.92994558],[ 0.00528488  0.00463457 -1.66027602],0.0047499999999999435,-0.0007837638607416196,0.0005108151446313695,4.3552882351144276e-05,9.223849688411509e-05
1748664743.74806,[   0.51097514    0.46737687 -153.14030177],[ 0.04355373  0.02885058 -0.93021122],[ 0.00528488  0.0046767  -1.66027311],0.0047499999999999435,-3.1148207659906354e-05,0.0005109751423969811,4.355372792746093e-05,9.223849667392675e-05
1748664744.7399955,[   0.51113514    0.46751987 -153.19056578],[ 0.04355457  0.02885134 -0.93047686],[ 0.00528488  0.00470454 -1.66027005],0.0047499999999999435,0.0003392947525906642,0.0005111351401625928,4.355457350377566e-05,9.223849653952597e-05
1748664745.8061824,[   0.51129514    0.46766337 -153.24082969],[ 0.04355542  0.0288521  -0.9307425 ],[ 0.00528488  0.00472279 -1.66026687],0.0047499999999999435,0.0006979781537146222,0.0005112951379282044,4.355541908008915e-05,9.223849645361564e-05
1748664746.746153,[   0.51145514    0.46780712 -153.2910935 ],[ 0.04355626  0.02885286 -0.93100814],[ 0.00528488  0.00473468 -1.66026358],0.004750000000001364,-0.0003391214681430063,0.000511455135693816,4.355626465640187e-05,9.223849639868972e-05
1748664747.8359685,[   0.51161513    0.46795099 -153.34135721],[ 0.04355711  0.02885362 -0.93127378],[ 0.00528488  0.0047424  -1.66026019],0.004749999999998523,0.001973674151684889,0.0005116151334594275,4.355711023271407e-05,9.223849636355518e-05
1748664748.8323417,[   0.51177513    0.46809492 -153.39162081],[ 0.04355796  0.02885438 -0.93153942],[ 0.00528488  0.00474739 -1.66025674],0.0047499999999999435,0.0007498075749795554,0.0005117751312250392,4.355795580902596e-05,9.223849634111009e-05
1748664749.9713206,[   0.51193513    0.46823089 -153.4418843 ],[ 0.0435588   0.0288551  -0.93180506],[ 0.00528488  0.0045672  -1.66025325],0.0045000000000001705,0.0008139212573134568,0.0005119351289906508,4.355880138533764e-05,9.223849632674204e-05
1748664751.068439,[   0.51209513    0.46837087 -153.49214768],[ 0.04355965  0.02885584 -0.9320707 ],[ 0.00528488  0.00463183 -1.66024976],0.0047499999999999435,-0.00011379744304239629,0.0005120951267562623,4.3559646961649185e-05,9.22384963175739e-05
1748664752.6812713,[   0.51225512    0.46851286 -153.54241096],[ 0.04356049  0.02885659 -0.93233634],[ 0.00528488  0.00467494 -1.66024629],0.004750000000001364,-0.0007716944897073742,0.0005122551245218739,4.356049253796065e-05,9.223849631171256e-05
1748664753.7433064,[   0.51241512    0.46865586 -153.59267414],[ 0.04356134  0.02885734 -0.93260197],[ 0.00528488  0.00470341 -1.6602429 ],0.004749999999998523,0.0018221824578314619,0.0005124151222874855,4.356133811427205e-05,9.223849630794709e-05
1748664754.6459823,[   0.51256712    0.46879935 -153.64293722],[ 0.04356214  0.0288581  -0.93286761],[ 0.00510148  0.00472206 -1.6602396 ],0.0045000000000001705,1.16480587888057e-05,0.0005125671201648166,4.3562141411767855e-05,8.903756666697433e-05
1748664755.5461748,[   0.51272312    0.4689431  -153.69320025],[ 0.04356294  0.02885884 -0.93312403],[ 0.00516403  0.00473422 -1.66023644],0.0047499999999999435,8.43816761018902e-05,0.0005127231181329609,4.356293760548945e-05,9.012928706009079e-05
1748664756.5125773,[   0.51288112    0.46908697 -153.74346318],[ 0.04356375  0.02885958 -0.93338359],[ 0.00520581  0.0047421  -1.66023343],0.0047499999999999435,5.221490629744169e-05,0.000512881116026103,4.356375354739752e-05,9.085855862847684e-05
1748664757.5060995,[   0.51304011    0.46922291 -153.79372602],[ 0.04356458  0.02886029 -0.93364525],[ 0.00523342  0.0045638  -1.66023061],0.0045000000000001705,0.0012289713099473965,0.0005130401138716894,4.3564581254153e-05,9.134049275587114e-05
1748664758.501395,[   0.51319961    0.46936288 -153.84398878],[ 0.04356542  0.02886102 -0.9339083 ],[ 0.00525153  0.00462963 -1.66022801],0.0047499999999999435,0.00022931835848157898,0.0005131996116874962,4.3565415971283366e-05,9.165647144088067e-05
1748664759.431224,[   0.51335936    0.46950486 -153.89425147],[ 0.04356625  0.02886176 -0.93417226],[ 0.00526333  0.00467353 -1.66022565],0.0047499999999999435,0.00011509081685516005,0.0005133593594846892,4.356625489434255e-05,9.186242778253072e-05
1748664760.4359195,[   0.51351923    0.46964785 -153.94451409],[ 0.0435671   0.02886252 -0.93443681],[ 0.00527099  0.00470251 -1.66022354],0.0047499999999999435,0.000855422097659893,0.000513519232270225,4.3567096363299154e-05,9.199607771900548e-05
1748664761.446839,[   0.51367917    0.46979134 -153.99477667],[ 0.04356794  0.02886327 -0.93470174],[ 0.00527594  0.00472148 -1.66022171],0.0047499999999999435,0.0014244328227421858,0.0005136791675484379,4.3567939387150286e-05,9.208251465098237e-05
1748664762.6274304,[   0.51383913    0.46993509 -154.0450392 ],[ 0.04356878  0.02886403 -0.93496693],[ 0.00527913  0.00473384 -1.66022017],0.0047499999999999435,-0.0013847297152979074,0.0005138391340720363,4.356878336841584e-05,9.213827297074414e-05
1748664763.6961792,[   0.51399912    0.47007096 -154.0953017 ],[ 0.04356963  0.02886475 -0.93523227],[ 0.00528119  0.00455846 -1.66021893],0.0045000000000001705,0.0009127717789221897,0.000513999116217719,4.356962794338438e-05,9.217416993236789e-05
1748664764.63639,[   0.51415911    0.4702109  -154.14556419],[ 0.04357047  0.02886549 -0.93549772],[ 0.00528251  0.00462619 -1.660218  ],0.004750000000001364,-0.0016773901943946217,0.0005141591061740552,4.3570472888713645e-05,9.219724480089442e-05
1748664765.52111,[   0.5143191     0.47035286 -154.19582666],[ 0.04357132  0.02886624 -0.93576324],[ 0.00528336  0.00467132 -1.66021738],0.004749999999998523,-6.715680527508387e-05,0.0005143191000354693,4.357131806621942e-05,9.221205988330303e-05
1748664766.4160206,[   0.5144711     0.47049584 -154.24608913],[ 0.04357212  0.02886699 -0.93602879],[ 0.00510051  0.00470108 -1.66021709],0.0045000000000001705,0.0003502446950381769,0.0005144710959608462,4.3572121136998404e-05,8.902063338935996e-05
1748664767.4061594,[   0.51462709    0.47063933 -154.29635165],[ 0.04357292  0.02886773 -0.93628516],[ 0.00516341  0.00472057 -1.66021711],0.0047499999999999435,-0.0012124943110955065,0.0005146270929532367,4.357291716992946e-05,9.011844519539328e-05
1748664768.3562624,[   0.51478509    0.47077508 -154.34661418],[ 0.04357373  0.02886843 -0.93654469],[ 0.00520541  0.00454986 -1.66021744],0.0045000000000001705,-0.0004906190377042505,0.0005147850903586186,4.357373300968989e-05,9.085161910117369e-05
1748664769.385994,[   0.51494409    0.47091495 -154.39687673],[ 0.04357456  0.02886915 -0.93680633],[ 0.00523317  0.00462064 -1.66021809],0.0047499999999999435,0.0014824840771144351,0.0005149440879603993,4.3574560651469355e-05,9.133605208470368e-05
1748664770.306244,[   0.51510359    0.47105688 -154.4471393 ],[ 0.0435754   0.0288699  -0.93706936],[ 0.00525137  0.00466774 -1.66021903],0.0047499999999999435,0.0006903102405646597,0.0005151035856543507,4.3575395327220424e-05,9.165363036077914e-05
1748664771.246351,[   0.51526333    0.47119985 -154.49740191],[ 0.04357623  0.02887065 -0.93733331],[ 0.00526323  0.00469878 -1.66022025],0.0047499999999999435,0.0009414489475724073,0.0005152633333906462,4.3576234223903244e-05,9.18606103734296e-05
1748664772.1710093,[   0.51542321    0.47134333 -154.54766457],[ 0.04357708  0.0288714  -0.93759786],[ 0.00527092  0.00471909 -1.66022173],0.0047499999999999435,-0.0008191467317694803,0.0005154232061457527,4.35770756760349e-05,9.19949152790737e-05
1748664773.3370614,[   0.51558314    0.47147907 -154.59792729],[ 0.04357792  0.02887212 -0.93786279],[ 0.0052759   0.00454891 -1.66022345],0.0045000000000001705,8.557934910775607e-05,0.0005155831414087632,4.3577918689148016e-05,9.208177120727858e-05
1748664774.2558897,[   0.51574311    0.47161894 -154.64819008],[ 0.04357876  0.02887286 -0.93812798],[ 0.00527911  0.00462003 -1.66022539],0.0047499999999999435,1.4732183117963224e-05,0.0005157431079247683,4.357876266355761e-05,9.213779753248951e-05
1748664775.3461316,[   0.51589509    0.47176088 -154.69845293],[ 0.04357957  0.02887361 -0.93839332],[ 0.00509777  0.00466735 -1.66022752],0.0045000000000001705,0.000495314449000416,0.0005158950901778921,4.3579565047684875e-05,8.897293626447438e-05
1748664776.465321,[   0.51605108    0.47190384 -154.7487159 ],[ 0.04358036  0.02887433 -0.93864955],[ 0.00516165  0.00469853 -1.66022983],0.004749999999998523,-0.000530917915967047,0.000516051080334757,4.358036060890607e-05,9.008784114747935e-05
1748664777.4037201,[   0.51620907    0.47203932 -154.79897894],[ 0.04358118  0.02887503 -0.938909  ],[ 0.00520429  0.00453553 -1.66023228],0.004500000000001591,-0.0006185125433028028,0.0005162090743227119,4.358117615025058e-05,9.083199789926825e-05
1748664778.5394914,[   0.51636807    0.47217906 -154.84924204],[ 0.043582    0.02887576 -0.93917058],[ 0.00523245  0.00461136 -1.66023487],0.0047499999999999435,-0.0010470615253450857,0.0005163680702159917,4.358200360310464e-05,9.132347999751716e-05
1748664779.4950185,[   0.51652757    0.47232093 -154.89950523],[ 0.04358284  0.0288765  -0.93943358],[ 0.0052509   0.00466175 -1.66023756],0.0047499999999999435,-0.0015189561046998492,0.0005165275670558276,4.358283815905932e-05,9.164557875700244e-05
1748664780.4571724,[   0.51668731    0.47246387 -154.94976849],[ 0.04358368  0.02887725 -0.93969751],[ 0.00526293  0.00469492 -1.66024033],0.0047499999999999435,-0.00034014067076810713,0.0005166873143651516,4.35836769796581e-05,9.185545576251511e-05
1748664781.8080647,[   0.51684719    0.47260733 -155.00003184],[ 0.04358452  0.02887801 -0.93996205],[ 0.00527073  0.00471661 -1.66024315],0.0047499999999999435,-0.0006630098448624507,0.000516847186906827,4.358451838340092e-05,9.199161627295662e-05
1748664783.6192162,[   0.51699912    0.47274306 -155.05029528],[ 0.04358532  0.02887872 -0.94022698],[ 0.00509238  0.00454731 -1.660246  ],0.004250000000000398,-0.0017935224313438318,0.000516999122173779,4.3585319295509815e-05,8.887873064958878e-05
1748664785.3065972,[   0.51715509    0.47288293 -155.10055885],[ 0.04358611  0.02887944 -0.94048294],[ 0.00515818  0.004619   -1.66024888],0.0047499999999999435,0.00022866542939864616,0.0005171550888386835,4.358611387875526e-05,9.00272378253246e-05
1748664786.3610816,[   0.51731307    0.47302486 -155.15082249],[ 0.04358693  0.02888017 -0.94074221],[ 0.00520206  0.00466669 -1.66025177],0.0047499999999999435,0.0010969869853165552,0.0005173130710813377,4.358692880449156e-05,9.079306438819978e-05
1748664787.3160386,[   0.51747206    0.47316783 -155.20108621],[ 0.04358776  0.02888091 -0.94100369],[ 0.00523102  0.00469811 -1.66025465],0.0047499999999999435,-0.0016044901952607083,0.0005174720611023938,4.358775586975998e-05,9.129849433918983e-05
1748664788.7634845,[   0.51763156    0.47330331 -155.25135   ],[ 0.04358859  0.02888162 -0.94126662],[ 0.00524999  0.00453526 -1.66025748],0.00449999999999875,-0.0010271699200876698,0.0005176315550063886,4.3588590181188815e-05,9.16295573644359e-05
1748664789.696386,[   0.5177913     0.47344305 -155.30161387],[ 0.04358943  0.02888235 -0.94153051],[ 0.00526234  0.00461118 -1.66026025],0.004750000000001364,-0.0005121564373600784,0.0005177913008479641,4.3589428847150546e-05,9.18451890603817e-05
1748664790.858163,[   0.51795117    0.47358492 -155.35187782],[ 0.04359027  0.0288831  -0.94179502],[ 0.00527035  0.00466164 -1.66026293],0.0047499999999999435,0.0003351800138258771,0.000517951172655875,4.359027015288952e-05,9.198504054003289e-05
1748664791.8561623,[   0.51810311    0.47372785 -155.40214184],[ 0.04359107  0.02888385 -0.94205993],[ 0.00509213  0.00469485 -1.66026549],0.0045000000000001705,-0.0017039126526332414,0.0005181031075559804,4.359107100932839e-05,8.88745205971236e-05
1748664792.9060154,[   0.51825907    0.47386332 -155.45240598],[ 0.04359187  0.02888454 -0.94231588],[ 0.00515803  0.00453316 -1.6602679 ],0.0045000000000001705,-0.00039939465479433525,0.0005182590740375176,4.359186555286704e-05,9.002454320191787e-05
1748664793.9762993,[   0.51841706    0.47400305 -155.50267017],[ 0.04359268  0.02888526 -0.94257515],[ 0.00520196  0.00460984 -1.66027014],0.004749999999998523,0.00043482624068877693,0.0005184170561885169,4.359268045336091e-05,9.079134012004724e-05
1748664794.9362612,[   0.51857605    0.47414491 -155.5529344 ],[ 0.04359351  0.028886   -0.94283662],[ 0.00523096  0.00466077 -1.6602722 ],0.004750000000001364,0.0006330197636409888,0.0005185760461637643,4.359350750255992e-05,9.129739120008244e-05
1748664796.0485814,[   0.51873554    0.47427984 -155.60319867],[ 0.04359434  0.02888671 -0.94309956],[ 0.00524995  0.00451089 -1.66027405],0.00449999999999875,0.0014553736393059338,0.0005187355400448663,4.35943418037477e-05,9.162885170987934e-05
1748664796.9639482,[   0.51889529    0.47441931 -155.65346299],[ 0.04359518  0.02888744 -0.94336344],[ 0.00526232  0.00459536 -1.66027567],0.004750000000001364,0.00023650655048288387,0.000518895285875003,4.359518046317749e-05,9.18447377199756e-05
1748664797.906198,[   0.51904716    0.47456104 -155.70372733],[ 0.04359598  0.02888819 -0.94362795],[ 0.00508694  0.00465139 -1.66027706],0.00449999999999875,4.540148470288016e-05,0.0005190471577872656,4.3595979800577564e-05,8.878382224763503e-05
1748664798.8259273,[   0.51920309    0.4747039  -155.75399175],[ 0.04359677  0.02888891 -0.94388365],[ 0.00515468  0.00468824 -1.66027819],0.0047499999999999435,-0.0001861520576320646,0.0005192030927759146,4.3596773361300164e-05,8.996605639685863e-05
